DO,Conductivity,Nitrite,Nitrate,Phosphate,AN,BOD,COD,SS,TDS,SO4,Na,TH,CL,Mg,Ca,HCO3,SAR,K,Temperature,Salinity,pH,Alkalinity,NH4N,H2SiO3,Cu,Zn,As,Cd,Pb,Hg,Cr,Oil
8.715154919,134.2050405,0.042846328,3.428716722,0.408156027,0.404190432,3.777425042,33.07948342,25.97889615,1908.473441,222.6603092,247.3463608,11510.03471,624.9717996,84.78362182,149.6660577,154.1787513,13.35276691,8.530208207,21.77359791,21.98637448,8.394501399,1.692983786,0.275170157,1.647290382,30.76525841,156.1956297,6.208175331,1.199281268,15.05228093,0.142608097,2.359747114,0.345369169
8.241963972,135.4010829,0.041689144,3.058292435,0.434505357,0.416295751,3.64721242,30.89742516,32.63409853,1263.164733,29.69889133,83.91502312,5165.033038,266.8052011,35.6665145,97.64339623,142.440589,6.736591965,2.58397071,20.8353116,19.10040945,8.084673171,1.57218697,0.110693724,0.138371674,20.17233983,120.0817346,4.589082745,0.400953469,0.38961071,0.032571288,1.421123812,0.154667676
10.47449815,188.8928759,0.057721156,4.634035775,0.551720203,0.465757549,4.119484206,35.39001341,38.27576866,2336.333387,452.3844006,760.9241793,8744.425942,791.4763726,95.60092125,153.8699852,175.4377058,14.80250297,9.225671073,20.33389685,20.66006381,8.257694457,1.562154312,0.105215324,0.089498762,19.83427451,102.9470187,2.302396415,0.284599899,3.663319734,0.047903553,1.04161746,0.223644853
8.423688962,128.4950242,0.035741837,2.411265789,0.455000804,0.419289605,3.619128451,34.70196272,28.19742121,829.1552384,25.02538713,22.54173035,796.0206263,43.49045842,18.95284861,69.48866609,99.89697242,0.397239296,0.463901266,22.6984028,20.97697579,8.410639522,1.60570844,0.273149418,1.443378018,31.6198383,195.8203261,6.458737932,1.552269233,32.07897954,0.121310095,3.339368888,0.376430424
9.072448291,180.1639961,0.056182228,4.112595079,0.486613787,0.437664131,4.118953687,43.85406284,38.85459815,255.6746542,27.08426737,19.68104937,403.1446249,42.30493148,27.8288696,55.87672217,132.4744348,0.563402946,0.653527959,21.91586075,22.47998273,8.417576828,1.671127703,0.270331374,0.695724215,29.39009185,157.4425922,9.902140608,1.935126704,8.25943805,0.149458966,3.21630935,0.310207394
7.851124069,102.8780643,0.019116876,1.42861555,0.357989275,0.240688866,2.819841353,19.38596849,14.77116639,1198.891282,168.6547987,126.0025829,4838.500098,74.38113708,41.104156,86.1130494,141.8733607,5.177415608,4.583772924,21.48385037,19.60378833,8.138378806,1.442911042,0.155466101,0.16549728,6.295867432,143.7199031,4.590924521,0.81441159,1.537598838,0.04113893,1.148031159,0.191623303
5.058659003,95.76882157,0.000435085,0.212611026,0.159441403,0.103808292,2.197687686,15.03156517,3.299537631,2400.970156,451.0041703,361.0446705,11118.20415,1014.330572,95.56894864,155.7636863,166.1212047,16.8702557,8.970215197,19.04404224,17.5690437,7.915034486,1.325805602,0.052860921,0.020029181,3.630863315,42.5268104,0.965121662,0.142266667,0.180822964,0.002586725,0.539882635,0.059443133
5.143880647,94.20195844,0.007768601,0.568079087,0.182026458,0.134428571,1.608205685,17.35287673,2.523642509,2171.191871,438.2048166,510.8257718,9481.336612,1159.262588,95.0297808,151.7414908,221.7952321,16.40114352,10.56680169,21.05043959,20.60811711,8.190109175,1.523224459,0.10311422,0.103941205,18.12573948,138.571971,2.541197548,0.795949427,3.347109548,0.040346412,1.261656452,0.231464211
8.680158787,152.4213318,0.0324209,3.524952396,0.457647786,0.409649,3.592202957,26.03531138,35.20817126,683.1831997,27.33487986,6.465375565,414.6041462,27.61934552,16.40739546,58.34110438,119.9706831,0.715014751,0.982384134,19.16919423,17.82372021,7.597294327,1.340458355,0.080636995,0.036563715,2.305470738,55.82606522,1.257464062,0.071541515,0.086788178,0.001435847,0.612347697,0.125033682
10.41036707,186.8082369,0.056136441,4.68048651,0.50865933,0.449720466,4.118451174,43.1788318,36.60255529,1924.095813,292.7089264,201.6531696,9127.778775,453.4933423,82.55528816,148.6590399,159.9704864,13.76475434,7.297473573,24.24613141,29.12013101,8.474322505,1.736477937,0.457667995,2.083256273,37.43436307,225.3841112,12.56307707,2.453012626,90.8416764,0.247995102,5.43937226,0.401215946
8.07316776,105.7831068,0.019145818,1.397351877,0.38833641,0.318407266,2.781509355,18.99341611,11.37627554,1900.861269,276.8616366,257.8274728,10506.74308,568.2128837,72.6284669,146.7865538,153.8943958,12.16845639,8.01418773,21.56920107,19.70429957,8.044564671,1.52761948,0.192794108,0.078908364,22.74534205,139.1381711,2.639699311,0.416263787,2.581396198,0.016923073,1.258583437,0.272993741
7.076930513,97.77016148,0.002624791,0.541886517,0.215275856,0.164296573,2.043602298,15.07119968,2.37800097,566.5559545,16.61726339,7.12903656,558.0774014,44.5270165,30.82282501,65.2513351,133.9177612,1.081803352,1.500174916,19.70182287,18.20963096,7.607786573,1.401441458,0.048265292,0.04946884,2.309824799,0.367235036,1.572638269,0.040116688,0.179575727,0.005412669,0.535930951,0.102060476
10.94518053,178.5409568,0.052491932,3.906595313,0.519066061,0.452956231,4.119364746,37.54829829,37.58596669,2295.320657,386.1635819,659.1874666,4898.763184,999.0672604,95.3358322,151.7219609,216.2826097,16.08875414,9.278269568,20.44951337,19.91479294,7.979685418,1.556776227,0.156862386,0.171216869,18.49936892,139.1647268,4.679654263,0.87128068,0.81866986,0.019436256,1.46616994,0.185068285
7.672243201,104.5552914,0.01009477,2.355080244,0.33460507,0.383157341,2.91831283,18.52345511,10.76202121,2130.652093,410.9232519,317.1775361,7174.018694,1151.557244,94.26991227,156.2128118,167.3180952,16.83552745,9.082379864,23.27649682,22.8141957,8.40720793,1.677544409,0.301480512,1.695731452,26.93555982,174.9970452,7.806269278,2.096416821,15.62373385,0.126271987,5.14848211,0.31163507
7.903072114,101.3763226,0.010661861,1.140465351,0.35244741,0.27240345,2.864053572,18.52679643,6.074514869,1823.051638,307.3360607,269.2214422,11479.07655,556.4552933,65.89291292,149.8900339,154.3481394,12.60164353,8.286217271,27.04371234,32.67516267,8.476405556,1.858612996,0.333580676,2.487883062,45.74606631,239.9285446,12.39111859,2.558038786,88.87147149,0.246599814,5.770494144,0.409008195
8.600919419,142.7603103,0.031607578,3.23737668,0.451528165,0.409559342,3.227063625,33.34099271,30.82642228,1522.704824,119.5652863,48.90009972,2446.200505,347.2708159,42.02033364,124.4551386,143.1931621,5.299642258,2.672128814,23.30329771,21.42700152,8.385429359,1.722851227,0.209698096,0.794819074,27.38662603,194.7961092,6.429901967,1.353562962,28.6479063,0.158068994,4.888972389,0.327887821
9.76299793,177.2192131,0.050105623,4.735300938,0.524136369,0.449006286,4.119423872,43.15925221,37.17524487,1409.269185,147.543083,126.5240828,5096.51977,139.7125242,53.67700627,74.22794966,141.587978,4.925214173,4.364238226,23.22587136,22.38860403,8.421264267,1.717774477,0.28903268,1.852230552,30.55906878,188.2358613,8.254080585,1.727863487,9.177403389,0.099462715,4.52811918,0.365863821
8.013609782,99.27561057,0.028345823,2.210896852,0.363828659,0.2806172,2.703427492,18.05636158,8.640281713,2219.54869,445.6693446,719.6688531,6605.666783,927.8778007,94.75147172,157.3971717,210.3555969,16.48077324,10.43506149,19.35536728,18.29038967,7.834184585,1.418033214,0.023220153,0.045421829,3.870496456,84.69017033,2.015023869,0.099437779,0.052450159,0.002561678,0.372153414,0.043947492
8.484605253,122.2841966,0.040784987,2.924888013,0.459574804,0.413355982,3.3702155,27.72299605,28.97912343,2359.13111,429.3823708,629.9283007,3501.004611,987.2266569,94.04157337,151.6926612,246.2359647,18.05040644,10.56090189,23.55048689,22.66457979,8.424613173,1.701693445,0.307716811,1.868525442,31.00283942,197.7407887,8.916597425,1.014307102,57.41040764,0.162759384,2.649070198,0.313278711
8.214192575,146.7011801,0.035662284,2.484934302,0.42452298,0.417227773,3.757456142,30.92565398,27.85168543,1924.287569,222.0765139,249.8343107,6745.985924,494.1190329,73.69217173,148.361787,154.8450453,12.39495841,7.679860367,19.84429091,20.02710591,8.271118414,1.555149339,0.153383016,0.156818622,18.58619411,113.671396,2.834576683,0.253302004,3.032758113,0.018540489,1.08502857,0.212438208
10.97077167,171.0709333,0.048402687,3.607241176,0.517500868,0.460975666,4.119148572,35.76538512,38.46675439,1939.139504,196.6525108,290.7923445,6910.470707,456.10231,91.62021949,144.5341759,159.0585911,13.73923947,8.424836289,19.32665711,17.73917335,7.582440066,1.379044579,0.015321576,0.019817874,2.817214586,62.57806508,0.826849087,0.110707726,0.168834102,0.001669657,0.714446877,0.112348868
9.785022685,198.0390866,0.059988645,3.908209322,0.527820607,0.46436199,4.119785578,37.06673027,37.84842172,1868.784492,201.049925,192.8492659,9256.06642,512.6300772,77.443814,144.4840291,161.7688692,14.19648685,7.38453584,18.72513981,18.58870995,7.716585071,1.352847507,0.09715961,0.019075515,1.739238508,43.65008129,1.386600185,0.149631115,0.134723312,0.003358056,0.106638227,0.145285206
7.514884049,105.0727708,0.025214674,1.359678301,0.367576042,0.204153583,2.745338752,20.39323727,11.95259055,1818.315678,290.0202438,176.273179,9541.245042,755.1150042,79.2273802,149.2619036,148.6738903,13.2286982,8.39122897,27.86043771,32.67703721,8.524877881,2.338807029,0.427563372,2.419075798,35.56492986,232.2897742,12.19007659,2.40135578,85.47980905,0.232357713,5.464281485,0.410324599
5.247142496,96.0661658,0.001579188,0.39144854,0.283331618,0.188283419,1.994670114,9.605313402,3.542239532,700.9007676,6.106712689,10.2548195,406.6297379,40.96542608,17.80219625,48.94212408,122.8257331,0.344505147,0.688129721,22.9015138,21.16974651,8.373023951,1.637465207,0.205983392,1.76400039,28.59822893,220.8286006,6.472883314,1.494538348,30.09814125,0.177359042,2.394031539,0.334270495
5.598564226,95.33460411,0.00997041,0.674603766,0.267057341,0.110643775,1.916353775,16.18101357,2.741811631,1335.013267,113.8185711,74.52924527,6026.072491,343.9095346,59.78730832,111.048135,142.855663,4.864001221,6.658480339,28.60183811,31.52638083,8.464826674,2.509803647,0.364787625,2.116180818,40.3757871,245.3021705,10.91853128,2.266924889,86.04021447,0.185578861,5.724117873,0.392101353
7.932162954,99.76179409,0.016150488,1.305784943,0.345544405,0.38266342,3.012603436,21.16777852,15.20654732,1809.987478,175.9705783,180.8601487,6261.018413,389.008434,91.12706381,145.2352578,161.4589977,13.51926263,7.604885709,21.33962808,20.3482308,8.184054141,1.508390262,0.156094376,0.07847665,20.40483752,100.0848622,5.701192202,0.283540654,4.066420249,0.025909346,1.160059205,0.230591558
8.28924661,158.7717713,0.032117111,2.671385289,0.405375241,0.419369277,3.883891299,31.30385407,30.40839329,2293.856642,363.579615,434.3335112,4153.894715,922.5967427,95.58293711,156.5861583,211.203312,16.42734354,10.12277154,23.62055467,21.56964265,8.396763011,1.634235172,0.243693699,0.787363847,28.42263483,187.3662734,8.3927385,1.915745452,24.41788911,0.10626611,3.594680514,0.326967047
5.560651741,95.10695368,0.00991928,0.382036366,0.265928792,0.195593306,2.284467796,9.723242635,4.022652801,1865.931934,212.6994486,213.5969435,6192.933302,463.0658765,93.00108692,148.5792947,156.6630797,12.48710653,7.842366401,18.52317347,18.41958599,7.866845194,1.398721075,0.072959391,0.026753439,1.180293253,74.60718453,1.680093595,0.099359083,0.08647387,0.002386031,0.771032269,0.011403256
9.34462426,186.0249958,0.057490436,4.657914233,0.535222281,0.468425246,4.119942919,43.32721602,38.66629011,1651.553342,31.14524257,131.9294192,3487.379895,243.1706154,59.30394101,74.19549162,134.6549422,8.797746789,5.098257573,21.76046537,22.44588859,8.435193787,1.696464054,0.249284753,1.109318511,31.7190743,205.1393176,8.923141763,1.83435169,57.58013647,0.148714285,2.323304072,0.362223091
8.535570734,122.6416263,0.034075311,2.433429417,0.410024565,0.405797455,3.549927033,33.92851617,30.76930815,986.8636037,6.157043954,4.770683178,795.7631602,56.5971864,25.83976871,48.41447992,101.600462,0.627383037,2.325599392,30.24242271,27.65769786,8.491047641,2.109237122,0.341991403,2.865659851,37.93319895,256.8370566,12.4169832,2.494048338,91.43937493,0.198905132,5.390764106,0.402622435
7.89315957,104.7092281,0.016193402,2.011113511,0.344074153,0.378910297,3.102739519,18.84088075,22.58294017,2146.108537,456.5460563,771.132281,1362.203967,779.948867,95.13568771,157.5904112,242.59673,14.53721549,9.972482251,24.47139723,32.16232488,8.522245901,2.323903023,0.400869045,2.525334114,35.50844086,258.954596,12.64404472,2.410236383,84.45749239,0.208916348,5.836246809,0.411975968
7.784074385,99.08215808,0.026886041,2.398337058,0.350531772,0.322474085,2.848908368,19.38214849,21.06969608,1688.983683,127.6128647,113.8387613,5917.570212,91.80970027,44.9902111,100.5499631,137.615154,3.688990854,3.741771465,18.61561841,18.65951825,7.63281457,1.411527934,0.022847523,0.015334112,2.49326344,11.27289359,1.987566882,0.041969208,0.207089752,0.003230679,0.136693216,0.115900285
8.49532096,113.2467253,0.043137631,2.594104006,0.471119448,0.417430086,3.797350181,30.36131743,34.55046029,1926.276012,238.0325535,236.454196,6647.379612,678.2587038,65.6760485,148.0539868,158.0291587,13.70429366,7.362886823,27.65586557,29.89465342,8.533521357,2.384017286,0.442490545,2.990967309,38.38150105,261.1112713,11.97445077,2.467929913,90.4658834,0.217389285,5.962680381,0.406997913
9.53318222,180.0058675,0.055923799,4.421223316,0.502816505,0.469991499,4.119925095,43.91351656,36.39995914,1761.784234,83.9288302,144.8428981,4827.404685,101.141182,36.47237426,78.2921821,135.5970993,1.35436852,7.197196614,18.11317068,17.67822974,7.887874935,1.428044573,0.074935109,0.04871838,3.228636373,25.05386704,1.721651151,0.092025798,0.19688045,0.009633296,0.041453719,0.100278602
7.617265217,103.8551416,0.029923043,1.227226157,0.375763178,0.204302948,2.828615612,20.6098284,12.9083871,1930.033235,236.3002496,185.154696,6148.351589,460.9710671,76.24184678,148.8024969,161.8525566,12.95344131,7.535313819,18.14405467,17.75144142,7.909041394,1.393517992,0.094096612,0.054571176,1.719081339,91.41739807,1.308911046,0.039098606,0.104904006,0.005317777,0.272029769,0.124777666
8.363385847,131.5754352,0.039460345,2.511293741,0.41301835,0.404646623,3.168076275,28.94402904,30.85055362,2202.06003,469.5818106,388.9366429,4128.872164,787.5351975,95.47684647,155.4833956,211.0191266,15.52941504,10.66032898,20.59286544,19.639458,7.972445923,1.517831953,0.163856927,0.084809382,16.83949271,105.1315279,4.963939688,0.742477162,1.484828934,0.048151877,1.612531672,0.244143779
8.215099689,141.3088856,0.035978162,2.918303453,0.414992956,0.411562386,3.351479671,34.10946914,30.15993521,491.8367375,10.63185942,19.89057077,519.7341066,15.35712723,16.37475352,70.47897104,111.0589149,0.482164868,0.830070457,28.19163325,33.73837844,8.492146323,1.997282759,0.329610698,2.970628681,39.57512059,238.366967,10.9281513,2.39880793,84.58063138,0.230622753,5.334789781,0.394463893
4.973847711,95.14154261,0.008186318,0.768896424,0.312503633,0.122664502,2.116347397,14.86952125,5.19895425,1970.568725,233.2201619,204.9495226,7079.251921,545.1234497,88.61710296,144.3082948,162.3563167,12.60529705,7.941408141,21.0570234,19.9547698,8.334906556,1.545343387,0.130495319,0.14260348,24.2910623,127.2314405,5.337692619,0.503901428,3.799945536,0.0328784,1.130049286,0.248494526
11.05617683,189.9377321,0.054884714,4.143427035,0.548069947,0.431959684,4.119938078,39.32576864,37.93335639,1855.063703,281.5534727,239.2158635,7663.240779,515.8094482,91.7349038,148.7046988,161.5923047,14.2752097,7.631790886,30.12442688,30.30667656,8.540359178,2.316578666,0.356250723,2.790278131,38.60899742,252.413156,10.97614696,2.528234263,89.47200677,0.226805571,5.850831645,0.398183189
5.396914349,96.12501947,0.005402684,0.603861501,0.131241967,0.172489961,2.075335998,10.17796983,5.484301917,2300.69973,431.789908,787.6042491,10244.14369,1160.986049,95.76870888,157.6662846,220.3811864,16.26442684,9.773935556,22.55403635,22.12281908,8.373274471,1.599197431,0.210837249,1.238461359,29.49682967,213.4670718,7.6330642,2.098463584,11.86092921,0.162783426,2.761389663,0.37347789
10.92040547,199.5997845,0.053933017,3.989139832,0.496026013,0.427277646,4.119397189,41.02037889,38.13193349,1873.54076,284.1477848,272.6941584,9564.376774,514.0047348,65.0641699,147.12604,158.9157779,14.35517981,7.662509308,20.40780981,19.89133606,8.028496013,1.561348212,0.176840864,0.16897036,8.431008655,117.8105252,3.21233118,0.656366375,2.230930681,0.049504392,1.075665956,0.209051052
5.040961527,98.64591145,0.00049612,0.519153331,0.244091069,0.167799402,1.704500299,17.48248074,3.740126162,381.2374415,6.224599394,10.07656688,734.1578566,48.22100956,23.09317176,66.29825838,106.5001902,0.886632304,2.310933305,25.17921268,33.86484002,8.482083597,2.495703831,0.436000847,2.132939992,46.93767166,247.2885341,12.03050965,2.462638672,83.94924199,0.236267947,5.773510281,0.399748726
8.033296824,104.0261867,0.015165289,2.293805604,0.391852042,0.336842219,3.132735255,23.17684028,15.01304541,335.8789301,8.151420348,14.53354533,485.3931531,12.73592376,30.49949644,56.89028796,119.8281591,0.357929232,0.513316145,22.14214252,22.65252989,8.395543449,1.690881863,0.271374062,1.845392507,27.69002752,203.5448593,7.57103856,1.25945988,10.60155569,0.150442809,4.456345838,0.355772601
7.955803317,102.8036675,0.024948236,1.359861367,0.332964873,0.250071879,3.041002968,21.28064152,12.59155355,2275.006258,424.2514878,546.5448868,8958.791067,877.6556964,95.58215064,153.7845777,163.4447628,20.30563607,8.931481733,21.95501031,21.02032058,8.387512086,1.69129079,0.242760064,0.71969569,26.85191404,187.1565617,9.882431738,2.005365946,66.06048462,0.075796584,3.484916804,0.370234207
8.413344267,131.8746568,0.032785085,3.592510722,0.433835672,0.40378976,3.755299283,34.8067278,25.55016713,688.0858618,13.95596739,6.171117815,889.8247881,45.61657586,25.47359175,56.11487492,115.4129882,0.926175087,1.741241389,20.15763866,19.41958398,8.064904546,1.521086347,0.119660308,0.077671967,9.635475446,127.8506703,5.898270367,0.803279572,0.647728418,0.041242358,1.43646613,0.247820317
8.758992697,151.2208986,0.031423904,2.820622355,0.453063669,0.401562617,4.029351319,29.66319674,27.61613612,1870.261026,266.1817936,161.8647926,6644.307077,603.068332,78.04206336,146.6136181,160.1171557,13.404167,7.409414092,19.45783271,18.48013531,7.624439865,1.356012398,0.064406649,0.034288786,1.378463459,27.99284712,1.214832168,0.036573201,0.049310033,0.008062317,0.14375816,0.05090017
9.951086588,163.302928,0.059403968,3.709202939,0.50148028,0.427812181,4.118995431,40.01164204,37.08275033,2196.048987,413.6141372,733.4017393,11647.94225,1173.673232,95.38818353,157.3719723,240.8201296,19.47499528,8.829004292,20.1083739,20.65452261,8.097812114,1.527938786,0.152986298,0.063526712,14.50707748,120.6701779,2.223784384,0.770045921,1.539100893,0.052394014,1.267779799,0.293768168
7.830628419,107.7086436,0.027536777,1.072803157,0.377896044,0.322166694,2.991744435,18.7549601,21.29010264,641.0047617,23.8714626,8.703755958,926.2763063,40.04741025,19.4931237,46.27743855,133.9869796,0.352762763,1.1005773,18.38142175,17.60943807,7.664590004,1.35123598,0.051033514,0.038513709,1.639925255,19.99971321,1.647616813,0.094246982,0.113806126,0.006339586,0.585628684,0.035204593
8.154096177,99.31182531,0.018108895,1.185391488,0.353514084,0.335037534,2.799136141,22.91117757,15.65418409,2342.469671,433.1679443,421.7925947,7564.317798,773.4302985,94.79411107,158.1274761,223.1893605,16.06608705,10.64850864,21.89092862,21.52701087,8.422694745,1.649525174,0.29418802,0.209782156,30.78576617,154.4141752,10.39110582,1.29000307,43.66615924,0.179161866,3.892277918,0.384167053
10.54627559,167.5862235,0.057289151,4.440108612,0.567817109,0.449382826,4.118477601,42.45787125,37.70164556,1362.761353,88.47503261,104.4799876,5488.28846,275.5929227,56.13862525,128.9999635,142.309059,6.210653528,4.667622377,18.13674668,18.94585257,7.742667114,1.347214823,0.059007769,0.014770786,1.972498945,96.87609102,1.536963522,0.08658246,0.17898447,0.001110853,0.45266631,0.056076881
8.73773861,125.3470741,0.040637009,2.724134055,0.404017789,0.407825077,3.175524595,33.63694764,32.61036374,323.2065578,5.60268859,16.4817247,717.8309901,62.01120841,29.03634465,68.68715058,115.5733582,0.97490041,1.071485449,28.7759541,30.68149175,8.512044908,1.778093674,0.313145775,2.786668005,44.55657051,262.4166123,10.86610932,2.26519014,87.33621592,0.187060617,5.682690968,0.404995347
8.868982357,138.7800459,0.031417184,3.201605157,0.445148729,0.411353888,3.489519708,27.1249755,25.33054205,1876.858127,315.0376356,205.5326005,8209.078809,551.9788108,71.8525603,151.0702921,148.553326,12.82451112,7.257255173,29.20913666,23.25132387,8.53763669,2.119501859,0.400911071,2.350659136,43.9100211,232.166496,12.9668795,2.468209443,90.16668943,0.198032197,5.696727747,0.396830436
9.253693992,178.8784842,0.048736209,4.339842867,0.503835317,0.468520066,4.119995876,39.35046369,37.13307215,1197.650958,88.6539534,65.26512771,1789.248276,231.3627701,54.83626756,86.57794397,141.4801645,5.574490415,6.895779515,23.37484296,22.3228651,8.380610714,1.628299018,0.210812277,1.49372786,27.74040157,175.2497505,10.05626903,1.638654926,61.69841296,0.095788734,2.962636651,0.319384276
8.39365852,147.2819603,0.034640477,3.389122477,0.440986086,0.419096554,3.700954048,31.45120397,32.02355199,2404.892247,459.6071942,307.8765952,2906.445829,1181.774711,94.66377192,152.9336255,239.9169153,16.63572163,10.3302542,23.13013745,21.95969635,8.403625828,1.648843662,0.24291316,1.324129346,29.80653826,190.1336828,7.210511812,1.893757298,14.42990453,0.08214883,4.440120034,0.312337726
10.84115263,167.2544147,0.054101956,3.97071715,0.568473678,0.462560761,4.119147549,37.72896244,36.40871807,1382.464101,75.53711147,59.89613902,4147.857398,341.3212929,40.52327523,138.7505274,135.65357,8.726915615,6.375579278,29.49321562,29.35023388,8.513766181,1.926891946,0.453415653,2.68228709,39.99043669,255.0988561,13.04519946,2.415723511,90.52015364,0.245999001,5.527221585,0.402745691
6.930205122,98.30249482,0.009505363,0.247778254,0.169556218,0.103261093,1.438855788,16.8212922,2.478106104,285.1990086,18.18514056,4.866452133,234.2750357,37.18899215,16.74053096,50.88051201,123.0391405,0.74676474,1.384348043,19.68038067,18.43912564,7.796270178,1.33234469,0.01514041,0.037663393,3.865815946,56.49660954,1.39629405,0.08249601,0.041037129,0.004867187,0.415392885,0.072954427
8.93515325,130.3575004,0.044843599,3.27475638,0.466343558,0.409348443,3.945911322,29.58388275,32.21594803,932.6323235,27.77356264,8.383289903,724.3509402,12.31329715,21.55370037,42.1771743,106.7713605,0.835825919,0.805422237,28.30446211,23.98670342,8.53614299,2.15600154,0.449128884,3.089434247,42.39749788,246.0329864,12.09592891,2.269549263,86.07934313,0.183590164,5.714849934,0.396415
8.930516625,155.6144775,0.036967346,2.634210255,0.469526725,0.405807216,3.37522939,26.83902069,25.56195435,2190.014596,356.8271739,541.2274934,3912.547042,791.4692605,95.48976462,159.2996201,222.7472751,20.30723923,10.19277178,28.0093601,34.14669741,8.540243305,2.463713905,0.312798399,2.191115914,40.81587583,244.5890456,10.60696776,2.292569929,89.33071681,0.196613229,5.354231692,0.398615058
7.313263061,97.33667749,0.001606283,0.604526078,0.252259624,0.151091619,2.089053693,14.77875952,2.874193018,1324.16397,89.54649783,135.7997607,4176.718086,370.8461769,58.19348833,139.0054971,143.0874566,12.00835634,4.436060321,19.16698435,17.8649425,7.881879047,1.351608579,0.034193347,0.021361582,0.739545996,85.998307,0.804074465,0.104843723,0.032104887,0.001873367,0.349527817,0.108895235
8.513341537,111.2928315,0.034402231,3.579849989,0.460309058,0.406765794,3.55955939,29.86571712,26.27318052,2159.823853,413.9267629,434.9304516,7925.128426,1055.352433,95.68658625,152.1765904,221.0185772,18.94255567,8.788433988,18.27609803,17.79453883,7.800842986,1.367625839,0.023494473,0.032274534,2.039725207,40.00053841,1.688972179,0.064898179,0.085607074,0.004479801,0.013178184,0.102200198
8.483844354,150.532838,0.031996091,2.4631836,0.445267316,0.410156391,3.742153642,33.58574257,29.41904239,1157.559899,165.6267419,67.73735974,2955.503817,128.8625501,48.58962474,72.66049624,144.4250744,7.138636587,3.325239878,22.50553462,22.90921497,8.417836647,1.59663945,0.241942075,0.711585175,25.73158196,197.7432766,7.378324107,1.287846378,35.42214962,0.140372709,2.510980501,0.326068869
7.922127595,108.1223179,0.02866847,1.567914652,0.341399481,0.289319189,2.899448325,21.00486943,10.05292239,2317.552295,406.2488735,414.0800295,4441.610315,965.9602394,95.94505357,152.498773,209.3036556,19.85698553,9.362595793,21.45479399,19.35449568,7.982449664,1.499031395,0.147604424,0.07437799,13.82424358,106.0980141,2.367010337,0.25998415,1.214512063,0.039421164,1.303592205,0.269827377
7.587757205,99.0866675,0.011819308,1.480055951,0.362280273,0.232318443,2.727514404,20.3211845,18.13142384,1894.266716,173.2358658,223.9071504,9703.777682,700.3641629,64.61737329,149.7461884,162.4707148,13.73056308,7.644394276,25.54192576,28.64878121,8.474497107,1.963542967,0.407782233,2.816084912,39.22535982,230.1540065,12.31759961,2.359217782,90.44945829,0.185352994,5.384865198,0.4030395
7.710950701,106.0172975,0.021906252,1.737552548,0.380929193,0.342641734,2.934986576,21.30149223,18.60018833,1920.71062,228.1063847,247.6593385,7967.710481,445.990362,66.81365284,144.5282344,155.2347085,13.04342764,7.332399967,24.6951119,30.0301181,8.469906388,2.323487115,0.385802573,2.475887332,33.95729746,251.2213532,11.38099977,2.423199641,86.06531021,0.245897689,5.878213073,0.390831538
7.660895391,103.590656,0.013455794,1.029719196,0.367854343,0.296811096,2.814377426,19.10973192,21.977951,1983.801672,270.1295762,234.3886765,7112.929025,463.0966123,74.95031082,148.8108285,157.8744742,14.30398327,8.183304903,20.75988559,20.51015228,8.051232685,1.528583941,0.108997885,0.15343412,23.41871993,120.9503364,5.66375254,0.403883173,2.456303209,0.016304426,1.094021199,0.258204493
5.391353468,94.17007666,0.007143781,0.585712199,0.294677935,0.144996179,2.363532901,10.93045171,4.814227375,700.0143976,7.852863341,10.8733339,390.5103542,12.23372458,29.52570032,66.61311062,120.4808644,0.581445343,0.922068833,29.83414069,30.4265337,8.447981569,1.858800484,0.371199688,2.599905218,46.56787868,261.2013988,11.44999669,2.288351633,90.32571704,0.202602301,5.72682379,0.392152006
9.464860363,205.5250488,0.049352857,3.908107327,0.539988803,0.436977889,4.119327429,38.5456287,36.7698816,355.3113073,21.53869841,23.2958354,211.8179946,14.28191827,22.73757787,47.51228034,119.5338644,0.870597375,2.067875451,22.60891778,21.06326951,8.3729255,1.580212139,0.205529347,1.364612641,25.76726579,150.7893735,6.495261512,1.606297168,56.71085678,0.08859412,3.963119789,0.375335474
7.842816405,100.9132466,0.029358105,0.976799933,0.33781381,0.356629555,3.057962502,22.65991855,15.47284366,242.565863,14.29513263,16.57610785,847.2632359,35.44521329,29.47712524,50.20253542,108.8553502,0.653056424,1.446731543,27.25846915,33.10027341,8.493662361,2.230736725,0.43920178,2.288477151,39.82283087,229.5146263,12.38410562,2.525620888,90.05565512,0.182219211,5.787070835,0.40402543
9.780624265,178.8018705,0.059016933,4.68086653,0.54675992,0.428320435,4.119396901,40.97594519,36.11988228,1834.28008,339.6940713,267.2028058,9444.993097,550.2776306,77.58546174,150.9007708,161.4167849,12.56554995,7.552931925,27.36958842,31.85394486,8.50824343,1.869799662,0.348052313,2.267483801,46.33266877,261.4250216,12.98687889,2.250657058,89.12915356,0.258037453,5.939982173,0.402880673
9.377074926,172.0057494,0.053223983,3.68569818,0.505633949,0.452708229,4.119961006,38.63104969,36.7891597,831.4905318,19.67425901,19.47990923,200.6415771,52.8532121,22.82950164,56.88316485,115.7012982,0.501627204,1.662230557,21.41929408,20.67268781,8.16553716,1.537500225,0.189523628,0.150112608,24.07521857,146.4271192,2.860791687,0.6964325,1.574384397,0.031697072,1.900661123,0.273361665
